batch_id,supplier_id,component_name,quantity_produced,production_date,received_date,quantity_passed_qc
BATCH-2025-00374,7,Charger,5502,2025-06-28,2025-07-11,5408
BATCH-2026-00375,11,Microcontroller,4436,2026-02-14,2026-03-03,4309
BATCH-2025-00376,25,Fan,3925,2025-04-10,2025-04-20,3842
BATCH-2024-00377,6,Display,7266,2024-11-13,2024-11-27,6857
BATCH-2026-00378,39,Battery,9314,2026-05-20,2026-06-03,8851
BATCH-2025-00379,16,Battery,8618,2025-02-15,2025-02-24,8532
BATCH-2026-00380,49,Connector,5206,2026-01-15,2026-02-03,4844
BATCH-2024-00381,3,Camera,5674,2024-10-23,2024-11-02,5359
BATCH-2025-00382,8,Battery,2031,2025-01-04,2025-01-18,1980
BATCH-2025-00383,14,Memory,6635,2025-12-18,2026-01-04,6362
BATCH-2026-00384,11,Fan,6216,2026-01-06,2026-01-24,6154
BATCH-2024-00385,7,Charger,1210,2024-11-23,2024-12-05,1198
BATCH-2026-00386,12,Power IC,9463,2026-05-31,2026-06-11,9283
BATCH-2025-00387,7,Memory,4288,2025-01-29,2025-02-12,4203
BATCH-2025-00388,17,Battery,6761,2025-01-14,2025-01-25,6679
BATCH-2025-00389,39,Motherboard,9037,2025-01-19,2025-02-04,8501
BATCH-2025-00390,47,PCB,1162,2025-11-21,2025-12-03,1132
BATCH-2025-00391,2,Memory,9374,2025-08-02,2025-08-11,8920
BATCH-2026-00392,50,Memory,4832,2026-07-22,2026-08-02,4671
BATCH-2025-00393,37,Power IC,2481,2025-03-03,2025-03-19,2456
BATCH-2024-00394,32,Power IC,9816,2024-09-30,2024-10-12,9475
BATCH-2024-00395,15,Sensor,7200,2024-11-01,2024-11-18,6882
BATCH-2026-00396,42,Motherboard,7840,2026-07-09,2026-07-20,7669
BATCH-2025-00397,10,PCB,7728,2025-12-22,2025-12-31,7651
BATCH-2026-00398,18,Motherboard,6752,2026-07-28,2026-08-17,6401
BATCH-2026-00399,30,Connector,6328,2026-05-03,2026-05-13,5862
BATCH-2025-00400,26,Sensor,4651,2025-10-11,2025-10-19,4261
BATCH-2025-00401,18,Display,3930,2025-02-09,2025-02-19,3587
BATCH-2026-00402,32,Camera,8958,2026-03-06,2026-03-15,8868
BATCH-2025-00403,5,Microcontroller,8044,2025-01-08,2025-01-17,7793
BATCH-2025-00404,10,Charger,5341,2025-02-03,2025-02-22,5288
BATCH-2025-00405,9,Speaker,8379,2025-01-23,2025-02-09,7864
BATCH-2025-00406,18,PCB,1559,2025-06-29,2025-07-08,1487
BATCH-2025-00407,20,Display,7100,2025-10-24,2025-11-11,6762
BATCH-2025-00408,36,Connector,4863,2025-03-12,2025-03-29,4534
BATCH-2025-00409,6,PCB,2140,2025-08-11,2025-08-23,2035
BATCH-2025-00410,42,Charger,3672,2025-01-28,2025-02-04,3583
BATCH-2025-00411,18,Connector,7219,2025-03-12,2025-03-31,7147
BATCH-2025-00412,38,Battery,2801,2025-06-11,2025-06-18,2716
BATCH-2025-00413,36,Charger,8619,2025-06-14,2025-07-03,8330
BATCH-2025-00414,12,Processor,9307,2025-06-11,2025-06-23,9107
BATCH-2026-00415,2,Fan,6274,2026-09-17,2026-09-29,6129
BATCH-2025-00416,31,PCB,9096,2025-09-21,2025-10-08,9005
BATCH-2024-00417,39,Display,7134,2024-09-29,2024-10-13,6987
BATCH-2025-00418,24,Sensor,4133,2025-08-13,2025-08-27,4092
BATCH-2024-00419,33,PCB,9897,2024-12-06,2024-12-22,9798
BATCH-2026-00420,12,Processor,8494,2026-04-03,2026-04-23,8409
BATCH-2025-00421,6,Fan,1687,2025-05-05,2025-05-12,1626
BATCH-2025-00422,21,PCB,6102,2025-12-21,2026-01-10,5638
BATCH-2025-00423,50,Memory,6185,2025-04-22,2025-04-30,5680
BATCH-2025-00424,9,Motherboard,673,2025-12-21,2026-01-10,649
BATCH-2026-00425,3,PCB,131,2026-01-28,2026-02-12,128
BATCH-2026-00426,10,Camera,8139,2026-09-02,2026-09-11,7912
BATCH-2026-00427,39,Display,3064,2026-01-25,2026-02-14,2881
BATCH-2025-00428,41,Microcontroller,2834,2025-05-25,2025-06-14,2779
BATCH-2025-00429,1,Sensor,9862,2025-07-30,2025-08-15,9612
BATCH-2025-00430,13,Power IC,7742,2025-11-14,2025-11-25,7307
BATCH-2024-00431,43,Battery,6798,2024-09-21,2024-10-05,6109
BATCH-2025-00432,29,Fan,482,2025-02-17,2025-02-25,465
BATCH-2024-00433,37,PCB,7700,2024-11-22,2024-11-29,7256
BATCH-2025-00434,20,Battery,3778,2025-03-09,2025-03-17,3538
BATCH-2025-00435,29,Connector,4409,2025-09-02,2025-09-18,4254
BATCH-2024-00436,44,Motherboard,6935,2024-12-25,2025-01-14,6863
BATCH-2026-00437,33,Connector,2507,2026-07-24,2026-07-30,2379
BATCH-2026-00438,13,Display,7571,2026-08-26,2026-09-01,7495
BATCH-2025-00439,7,Battery,1820,2025-01-31,2025-02-11,1799
BATCH-2025-00440,24,Battery,7981,2025-02-19,2025-03-10,7638
BATCH-2025-00441,32,Camera,6054,2025-04-06,2025-04-12,5902
BATCH-2025-00442,13,Processor,9444,2025-09-27,2025-10-08,9350
BATCH-2025-00443,21,PCB,6357,2025-07-06,2025-07-15,6248
BATCH-2025-00444,2,PCB,6429,2025-07-31,2025-08-17,6365
BATCH-2026-00445,20,Fan,6181,2026-06-01,2026-06-09,6119
BATCH-2026-00446,43,Memory,600,2026-06-06,2026-06-24,554
BATCH-2026-00447,5,Power IC,5423,2026-03-26,2026-04-09,5231
BATCH-2024-00448,7,Battery,9392,2024-12-04,2024-12-20,9298
BATCH-2025-00449,3,Fan,1954,2025-10-08,2025-10-28,1894
BATCH-2025-00450,38,Battery,7519,2025-12-15,2025-12-24,7309
BATCH-2025-00451,50,Camera,3156,2025-09-20,2025-10-05,3114
BATCH-2026-00452,26,Fan,4011,2026-05-18,2026-06-04,3801
BATCH-2026-00453,40,Camera,7766,2026-03-09,2026-03-18,7510
BATCH-2025-00454,34,PCB,1966,2025-05-21,2025-06-07,1826
BATCH-2026-00455,1,Motherboard,8161,2026-07-20,2026-07-27,7774
BATCH-2026-00456,50,Charger,6419,2026-01-12,2026-01-24,6338
BATCH-2025-00457,12,Display,6014,2025-07-16,2025-07-30,5954
BATCH-2025-00458,44,Memory,7899,2025-11-30,2025-12-11,7412
BATCH-2025-00459,25,Fan,7822,2025-04-25,2025-05-03,7322
BATCH-2025-00460,39,Camera,6103,2025-04-20,2025-05-05,5772
BATCH-2025-00461,48,Processor,4609,2025-02-25,2025-03-16,4381
BATCH-2025-00462,36,Power IC,5006,2025-08-30,2025-09-04,4892
BATCH-2024-00463,41,Fan,7529,2024-10-10,2024-10-28,7454
BATCH-2025-00464,20,Fan,603,2025-06-07,2025-06-23,577
BATCH-2026-00465,27,Fan,2310,2026-03-16,2026-04-01,2192
BATCH-2025-00466,45,Memory,5360,2025-07-13,2025-07-30,5306
BATCH-2024-00467,40,Camera,4135,2024-10-07,2024-10-17,3972
BATCH-2025-00468,48,Display,6392,2025-06-16,2025-07-02,6199
BATCH-2025-00469,6,Sensor,1318,2025-08-12,2025-08-17,1305
BATCH-2026-00470,33,Processor,8892,2026-05-22,2026-06-08,8169
BATCH-2024-00471,49,Power IC,1372,2024-12-29,2025-01-07,1329
BATCH-2026-00472,49,Speaker,9227,2026-05-13,2026-05-23,9050
BATCH-2024-00473,15,Battery,1418,2024-11-22,2024-11-29,1336
BATCH-2024-00474,7,Processor,9900,2024-11-21,2024-11-27,9683
BATCH-2025-00475,27,PCB,7376,2025-11-15,2025-11-21,7236
BATCH-2025-00476,39,Connector,8834,2025-04-30,2025-05-15,8468
BATCH-2025-00477,47,Speaker,4204,2025-08-10,2025-08-26,3927
BATCH-2025-00478,18,Processor,1780,2025-07-22,2025-08-08,1730
BATCH-2025-00479,22,Battery,7577,2025-03-16,2025-04-02,7157
BATCH-2026-00480,43,Microcontroller,6892,2026-01-02,2026-01-20,6476
BATCH-2025-00481,45,Motherboard,2144,2025-04-30,2025-05-17,2015
BATCH-2024-00482,11,Speaker,9107,2024-12-08,2024-12-17,8789
BATCH-2025-00483,13,Charger,3458,2025-10-27,2025-11-05,3423
BATCH-2026-00484,32,Battery,6273,2026-07-25,2026-08-01,5919
BATCH-2026-00485,31,Speaker,5640,2026-01-29,2026-02-12,5359
BATCH-2025-00486,4,Processor,4149,2025-08-01,2025-08-07,4108
BATCH-2026-00487,17,Sensor,8342,2026-03-14,2026-03-31,7984
BATCH-2024-00488,12,Sensor,5503,2024-10-15,2024-11-01,5250
BATCH-2025-00489,28,Sensor,918,2025-12-14,2025-12-30,866
BATCH-2025-00490,47,Microcontroller,5334,2025-12-30,2026-01-13,5281
BATCH-2025-00491,7,Display,4158,2025-09-29,2025-10-14,3954
BATCH-2025-00492,25,Charger,4986,2025-10-29,2025-11-10,4936
BATCH-2025-00493,26,Sensor,5931,2025-01-28,2025-02-08,5450
BATCH-2026-00494,11,Power IC,105,2026-01-02,2026-01-13,102
BATCH-2024-00495,27,Motherboard,7124,2024-10-11,2024-10-19,6956
BATCH-2026-00496,29,Display,9417,2026-08-24,2026-08-31,9119
BATCH-2025-00497,10,Charger,4013,2025-12-30,2026-01-08,3950
BATCH-2025-00498,21,Battery,2383,2025-03-19,2025-04-07,2308
BATCH-2026-00499,8,Motherboard,4972,2026-05-31,2026-06-10,4570
BATCH-2025-00500,50,Motherboard,2940,2025-05-31,2025-06-09,2828
BATCH-2026-00501,32,Power IC,7533,2026-09-13,2026-09-18,7420
BATCH-2026-00502,50,Charger,6427,2026-02-26,2026-03-16,6278
BATCH-2025-00503,17,Battery,3853,2025-10-08,2025-10-23,3782
BATCH-2025-00504,42,Microcontroller,4454,2025-03-13,2025-04-02,4272
BATCH-2026-00505,46,Fan,5860,2026-04-23,2026-05-13,5453
BATCH-2024-00506,14,Power IC,5518,2024-11-15,2024-11-28,5361
BATCH-2025-00507,29,Power IC,4184,2025-07-13,2025-07-28,3961
BATCH-2025-00508,38,Connector,3374,2025-10-08,2025-10-15,3299
BATCH-2025-00509,27,PCB,9856,2025-08-09,2025-08-14,9668
BATCH-2025-00510,12,Microcontroller,5584,2025-01-25,2025-01-30,5528
BATCH-2026-00511,6,Battery,2627,2026-01-09,2026-01-28,2583
BATCH-2026-00512,14,Processor,643,2026-07-23,2026-08-06,621
BATCH-2025-00513,2,PCB,1115,2025-01-09,2025-01-22,1104
BATCH-2025-00514,31,Speaker,4484,2025-06-24,2025-06-30,4439
BATCH-2024-00515,32,Fan,1349,2024-09-26,2024-10-09,1335
BATCH-2026-00516,9,Charger,5540,2026-01-28,2026-02-04,5485
BATCH-2026-00517,41,Speaker,1495,2026-03-01,2026-03-09,1420
BATCH-2025-00518,30,Fan,4991,2025-10-31,2025-11-09,4941
BATCH-2025-00519,39,Connector,7430,2025-02-28,2025-03-16,7356
BATCH-2025-00520,3,Sensor,7143,2025-06-07,2025-06-12,6475
BATCH-2025-00521,28,Speaker,2552,2025-12-07,2025-12-22,2395
BATCH-2024-00522,39,Camera,7146,2024-10-21,2024-10-27,6748
BATCH-2025-00523,32,Power IC,6979,2025-03-16,2025-03-23,6688
BATCH-2025-00524,3,Power IC,4603,2025-01-14,2025-01-25,4352
BATCH-2026-00525,7,PCB,5718,2026-07-25,2026-08-05,5661
BATCH-2025-00526,11,Memory,276,2025-04-27,2025-05-16,262
BATCH-2026-00527,26,Processor,8744,2026-03-29,2026-04-14,8492
BATCH-2025-00528,49,Camera,9711,2025-02-04,2025-02-17,9512
BATCH-2025-00529,4,PCB,698,2025-12-10,2025-12-30,673
BATCH-2025-00530,31,Power IC,5761,2025-09-19,2025-09-26,5414
BATCH-2026-00531,36,Display,7059,2026-03-04,2026-03-11,6984
BATCH-2025-00532,43,Motherboard,5147,2025-10-20,2025-10-29,4835
BATCH-2025-00533,7,Motherboard,331,2025-06-14,2025-07-04,309
BATCH-2025-00534,9,Motherboard,4693,2025-11-24,2025-12-14,4646
BATCH-2026-00535,5,Camera,9474,2026-06-07,2026-06-22,8797
BATCH-2025-00536,19,Motherboard,2493,2025-11-22,2025-12-06,2308
BATCH-2026-00537,7,Camera,1040,2026-02-05,2026-02-20,1005
BATCH-2026-00538,50,Sensor,975,2026-01-20,2026-02-04,912
BATCH-2025-00539,16,Processor,4210,2025-08-30,2025-09-16,4148
BATCH-2024-00540,38,Memory,3417,2024-10-06,2024-10-24,3284
BATCH-2025-00541,16,PCB,449,2025-08-09,2025-08-26,436
BATCH-2025-00542,48,Battery,1247,2025-06-02,2025-06-21,1182
BATCH-2025-00543,15,Display,2780,2025-01-07,2025-01-14,2698
BATCH-2025-00544,35,Memory,2937,2025-08-15,2025-08-22,2773
BATCH-2025-00545,35,Connector,5463,2025-10-03,2025-10-12,5231
BATCH-2025-00546,14,Speaker,6183,2025-04-29,2025-05-09,6112
BATCH-2024-00547,38,Display,4192,2024-09-28,2024-10-10,4058
BATCH-2026-00548,13,Charger,4001,2026-03-30,2026-04-16,3924
BATCH-2025-00549,43,Memory,2132,2025-11-25,2025-12-02,2045
BATCH-2026-00550,2,Motherboard,3514,2026-06-03,2026-06-14,3334
BATCH-2026-00551,5,Motherboard,8357,2026-08-06,2026-08-16,8204
BATCH-2026-00552,2,Camera,7662,2026-07-09,2026-07-18,7585
BATCH-2026-00553,26,Power IC,2768,2026-07-28,2026-08-17,2627
BATCH-2026-00554,50,Connector,4505,2026-08-19,2026-09-01,4342
BATCH-2026-00555,40,Charger,1009,2026-09-08,2026-09-16,954
BATCH-2025-00556,1,Display,8443,2025-09-27,2025-10-07,8008
BATCH-2025-00557,8,Microcontroller,2982,2025-08-30,2025-09-04,2900
BATCH-2024-00558,7,PCB,5090,2024-10-21,2024-10-27,5039
BATCH-2025-00559,1,Microcontroller,7331,2025-09-19,2025-10-09,7209
BATCH-2026-00560,49,Fan,5095,2026-03-02,2026-03-20,4733
BATCH-2026-00561,7,Camera,4194,2026-06-04,2026-06-22,4042
BATCH-2025-00562,20,Fan,9768,2025-03-02,2025-03-09,9550
BATCH-2025-00563,10,Processor,4092,2025-07-01,2025-07-15,3971
BATCH-2025-00564,11,Sensor,1895,2025-09-23,2025-10-08,1870
BATCH-2025-00565,26,Charger,4065,2025-05-30,2025-06-08,3826
BATCH-2024-00566,36,Speaker,3677,2024-11-30,2024-12-18,3595
BATCH-2026-00567,14,Battery,515,2026-07-07,2026-07-18,509
BATCH-2025-00568,18,Memory,4997,2025-10-27,2025-11-02,4947
BATCH-2024-00569,34,Motherboard,3505,2024-12-22,2024-12-31,3367
BATCH-2025-00570,41,Camera,6105,2025-01-06,2025-01-22,5795
BATCH-2025-00571,35,Microcontroller,4938,2025-05-25,2025-06-07,4762
BATCH-2026-00572,9,PCB,5379,2026-04-11,2026-04-18,5325
BATCH-2026-00573,18,Processor,827,2026-07-27,2026-08-10,795
BATCH-2026-00574,14,Microcontroller,1171,2026-03-26,2026-04-03,1127
BATCH-2025-00575,42,Processor,3588,2025-04-09,2025-04-18,3517
BATCH-2026-00576,10,Connector,3913,2026-09-03,2026-09-13,3753
BATCH-2024-00577,17,Display,6082,2024-10-06,2024-10-14,5892
BATCH-2025-00578,11,Power IC,9910,2025-06-01,2025-06-20,9680
BATCH-2025-00579,40,Memory,9340,2025-05-05,2025-05-10,9132
BATCH-2025-00580,39,Motherboard,8459,2025-09-02,2025-09-21,8327
BATCH-2026-00581,7,Motherboard,7172,2026-04-29,2026-05-16,6853
BATCH-2026-00582,16,Sensor,1034,2026-07-26,2026-08-15,1019
BATCH-2026-00583,2,Display,2838,2026-01-10,2026-01-17,2769
BATCH-2026-00584,2,Motherboard,8013,2026-04-27,2026-05-11,7665
BATCH-2025-00585,18,Display,7545,2025-04-07,2025-04-27,7407
BATCH-2025-00586,21,Speaker,4537,2025-08-21,2025-08-30,4449
BATCH-2026-00587,43,Connector,577,2026-06-21,2026-06-28,554
BATCH-2026-00588,14,Fan,4317,2026-03-24,2026-04-03,4189
BATCH-2025-00589,3,Connector,4730,2025-03-24,2025-04-03,4548
BATCH-2025-00590,26,Motherboard,3584,2025-12-06,2025-12-20,3480
BATCH-2025-00591,25,PCB,9654,2025-03-24,2025-04-08,9336
BATCH-2025-00592,49,Sensor,9680,2025-11-14,2025-12-02,9263
BATCH-2025-00593,47,Memory,5628,2025-01-20,2025-01-28,5572
BATCH-2025-00594,41,Charger,2708,2025-01-17,2025-02-05,2681
BATCH-2026-00595,18,Memory,3894,2026-02-26,2026-03-07,3683
BATCH-2024-00596,3,Battery,8178,2024-09-26,2024-10-02,7850
BATCH-2026-00597,15,Camera,791,2026-01-14,2026-01-25,737
BATCH-2025-00598,6,Camera,8958,2025-03-25,2025-04-01,8733
BATCH-2026-00599,7,Power IC,3401,2026-02-24,2026-03-08,3274
BATCH-2026-00600,23,Speaker,1131,2026-02-26,2026-03-18,1120
BATCH-2025-00601,16,Fan,2646,2025-09-05,2025-09-22,2620
BATCH-2025-00602,47,Fan,1228,2025-11-18,2025-12-07,1167
BATCH-2025-00603,18,Charger,3329,2025-06-04,2025-06-19,3202
BATCH-2025-00604,23,Charger,1981,2025-10-25,2025-11-13,1948
BATCH-2024-00605,24,Speaker,6163,2024-11-06,2024-11-20,5900
BATCH-2025-00606,2,Display,3456,2025-11-21,2025-12-06,3236
BATCH-2026-00607,40,Microcontroller,8899,2026-03-18,2026-03-29,8631
BATCH-2026-00608,44,PCB,3269,2026-08-04,2026-08-14,3236
BATCH-2024-00609,24,Charger,8374,2024-11-01,2024-11-13,8102
BATCH-2025-00610,19,Speaker,3921,2025-02-02,2025-02-10,3737
BATCH-2025-00611,16,Power IC,3365,2025-06-28,2025-07-06,3250
BATCH-2024-00612,18,Microcontroller,7742,2024-09-30,2024-10-11,7621
BATCH-2025-00613,14,Microcontroller,3064,2025-10-04,2025-10-10,3003
BATCH-2026-00614,46,Charger,681,2026-02-19,2026-03-02,666
BATCH-2025-00615,27,Microcontroller,8025,2025-08-18,2025-08-23,7691
BATCH-2026-00616,5,Processor,1353,2026-02-14,2026-03-03,1292
BATCH-2026-00617,5,Motherboard,8358,2026-06-14,2026-06-28,7843
BATCH-2025-00618,32,Sensor,7571,2025-11-23,2025-12-11,7158
BATCH-2025-00619,3,Processor,1080,2025-10-29,2025-11-14,1069
BATCH-2025-00620,11,Motherboard,6519,2025-09-09,2025-09-20,6208
BATCH-2026-00621,45,Charger,7075,2026-02-13,2026-02-22,6603
BATCH-2026-00622,11,Sensor,8892,2026-02-19,2026-03-08,8506
BATCH-2026-00623,14,Charger,2021,2026-08-28,2026-09-04,1889
BATCH-2025-00624,36,Camera,3145,2025-12-04,2025-12-13,2974
BATCH-2024-00625,4,Motherboard,6206,2024-10-19,2024-11-07,6144
BATCH-2025-00626,1,Microcontroller,9494,2025-05-04,2025-05-21,9399
BATCH-2025-00627,13,Sensor,8737,2025-08-02,2025-08-08,8636
BATCH-2025-00628,17,Memory,4368,2025-04-19,2025-05-03,4274
BATCH-2024-00629,31,Microcontroller,8283,2024-11-14,2024-11-25,8048
BATCH-2025-00630,20,Motherboard,3586,2025-01-03,2025-01-12,3501
BATCH-2025-00631,6,Motherboard,8263,2025-09-15,2025-09-29,8073
BATCH-2024-00632,46,Microcontroller,763,2024-10-07,2024-10-18,749
BATCH-2026-00633,15,Camera,4034,2026-09-07,2026-09-17,3994
BATCH-2025-00634,11,Display,5779,2025-07-21,2025-08-02,5721
BATCH-2026-00635,8,Connector,3194,2026-05-14,2026-05-23,3130
BATCH-2025-00636,7,Display,6929,2025-02-18,2025-03-08,6860
BATCH-2024-00637,28,Memory,6569,2024-11-07,2024-11-17,6503
BATCH-2026-00638,9,Memory,7306,2026-08-11,2026-08-20,7233
BATCH-2026-00639,1,Processor,9906,2026-06-09,2026-06-25,9583
BATCH-2026-00640,42,Charger,335,2026-06-28,2026-07-03,321
BATCH-2025-00641,37,Camera,4756,2025-10-23,2025-11-09,4616
BATCH-2024-00642,22,Fan,4940,2024-10-08,2024-10-21,4891
BATCH-2026-00643,21,Battery,5764,2026-05-17,2026-06-06,5706
BATCH-2024-00644,3,Display,8875,2024-12-08,2024-12-23,8572
BATCH-2025-00645,39,Camera,8292,2025-07-20,2025-07-25,7937
BATCH-2025-00646,19,Camera,4676,2025-07-27,2025-08-06,4611
BATCH-2025-00647,39,Camera,8663,2025-06-11,2025-06-16,7870
BATCH-2025-00648,8,Battery,6061,2025-11-11,2025-11-18,6000
BATCH-2025-00649,49,PCB,1068,2025-03-10,2025-03-21,1030
BATCH-2025-00650,8,Display,567,2025-04-21,2025-05-08,561
BATCH-2026-00651,14,Processor,3421,2026-03-18,2026-03-24,3387
BATCH-2026-00652,4,Charger,7585,2026-05-27,2026-06-06,7391
BATCH-2026-00653,16,Power IC,2051,2026-09-11,2026-10-01,1973
BATCH-2025-00654,13,Memory,1326,2025-06-30,2025-07-13,1313
BATCH-2026-00655,12,PCB,6949,2026-03-21,2026-04-02,6649
BATCH-2025-00656,45,Battery,2548,2025-10-07,2025-10-20,2465
BATCH-2026-00657,44,Charger,5388,2026-07-30,2026-08-12,5137
BATCH-2025-00658,35,Sensor,4227,2025-02-08,2025-02-21,4185
BATCH-2025-00659,18,Display,3958,2025-03-09,2025-03-29,3749
BATCH-2026-00660,27,PCB,9322,2026-03-28,2026-04-03,9081
BATCH-2024-00661,38,Motherboard,8395,2024-11-27,2024-12-04,7512
BATCH-2024-00662,46,Display,779,2024-10-28,2024-11-13,748
BATCH-2026-00663,14,Motherboard,685,2026-05-15,2026-06-03,638
BATCH-2026-00664,36,Sensor,3292,2026-07-22,2026-08-07,3114
BATCH-2026-00665,3,Power IC,1986,2026-01-15,2026-01-26,1898
BATCH-2025-00666,22,Connector,9977,2025-09-16,2025-09-23,9338
BATCH-2025-00667,35,Memory,3444,2025-09-04,2025-09-22,3251
BATCH-2026-00668,29,Sensor,4102,2026-05-31,2026-06-14,4036
BATCH-2026-00669,18,Speaker,6252,2026-02-25,2026-03-05,5951
BATCH-2026-00670,33,PCB,6285,2026-08-10,2026-08-23,5996
BATCH-2025-00671,39,Display,1135,2025-04-05,2025-04-23,1027
BATCH-2025-00672,27,Memory,6823,2025-05-17,2025-05-23,6755
BATCH-2026-00673,10,Camera,248,2026-03-07,2026-03-26,246
BATCH-2025-00674,42,Microcontroller,5955,2025-04-21,2025-05-01,5895
BATCH-2026-00675,42,Fan,454,2026-02-28,2026-03-10,449
BATCH-2026-00676,26,Charger,598,2026-04-12,2026-04-19,591
BATCH-2026-00677,9,Connector,9196,2026-08-08,2026-08-19,9104
BATCH-2025-00678,26,Microcontroller,1147,2025-03-01,2025-03-11,1072
BATCH-2026-00679,43,Connector,8381,2026-04-04,2026-04-21,7789
BATCH-2025-00680,41,Battery,4081,2025-02-05,2025-02-10,3972
BATCH-2025-00681,47,Fan,6523,2025-10-04,2025-10-24,6437
BATCH-2026-00682,28,Motherboard,8213,2026-01-26,2026-02-07,7950
BATCH-2026-00683,32,Speaker,7749,2026-08-12,2026-08-24,7435
BATCH-2025-00684,42,PCB,627,2025-11-29,2025-12-19,602
BATCH-2025-00685,3,Memory,7828,2025-12-30,2026-01-18,7371
BATCH-2025-00686,24,Fan,1282,2025-03-22,2025-03-28,1199
BATCH-2025-00687,16,PCB,3666,2025-01-02,2025-01-07,3525
BATCH-2025-00688,12,Microcontroller,2230,2025-06-01,2025-06-08,2208
BATCH-2025-00689,41,Connector,7738,2025-12-19,2025-12-28,7472
BATCH-2024-00690,46,Microcontroller,9143,2024-10-24,2024-11-12,8556
BATCH-2025-00691,13,Power IC,5429,2025-12-14,2025-12-28,5375
BATCH-2024-00692,32,Memory,263,2024-10-13,2024-11-02,250
BATCH-2025-00693,9,Motherboard,1518,2025-06-20,2025-06-30,1473
BATCH-2024-00694,1,Charger,5121,2024-09-18,2024-09-29,5070
BATCH-2025-00695,42,Camera,1464,2025-10-08,2025-10-27,1449
BATCH-2025-00696,19,Sensor,1812,2025-12-11,2025-12-21,1701
BATCH-2025-00697,28,Memory,2500,2025-09-17,2025-09-23,2306
BATCH-2025-00698,33,Charger,2923,2025-10-23,2025-11-08,2892
BATCH-2025-00699,12,Camera,2628,2025-08-22,2025-09-09,2602
BATCH-2024-00700,2,Power IC,6815,2024-12-11,2024-12-27,6747
BATCH-2025-00701,34,Power IC,3299,2025-07-04,2025-07-16,3266
BATCH-2024-00702,3,Sensor,6585,2024-11-15,2024-12-05,6320
BATCH-2026-00703,33,Memory,6439,2026-03-20,2026-04-01,6371
BATCH-2025-00704,42,Battery,6237,2025-03-27,2025-04-12,6175
BATCH-2026-00705,47,Display,1466,2026-07-26,2026-08-06,1354
BATCH-2026-00706,2,Charger,859,2026-02-27,2026-03-07,843
BATCH-2025-00707,31,Sensor,8684,2025-05-20,2025-05-28,8597
BATCH-2026-00708,9,Display,4083,2026-06-03,2026-06-20,3987
BATCH-2024-00709,40,Speaker,8645,2024-12-17,2025-01-04,8224
BATCH-2025-00710,15,Sensor,978,2025-06-15,2025-06-26,953
BATCH-2025-00711,29,Microcontroller,4419,2025-07-15,2025-08-02,4370
BATCH-2025-00712,34,Speaker,7560,2025-09-11,2025-09-16,7296
BATCH-2025-00713,24,Power IC,8058,2025-03-06,2025-03-23,7451
BATCH-2026-00714,34,Charger,8878,2026-07-22,2026-08-09,8175
BATCH-2025-00715,16,Motherboard,954,2025-04-03,2025-04-10,944
BATCH-2025-00716,25,Connector,8623,2025-10-30,2025-11-17,8498
BATCH-2026-00717,18,Fan,9103,2026-08-19,2026-08-29,9012
BATCH-2025-00718,12,Fan,5755,2025-01-04,2025-01-15,5697
BATCH-2025-00719,18,Charger,691,2025-04-16,2025-05-01,681
BATCH-2026-00720,13,Power IC,5016,2026-05-19,2026-06-07,4907
BATCH-2025-00721,35,Memory,1930,2025-07-27,2025-08-04,1904
BATCH-2025-00722,24,Camera,8247,2025-06-20,2025-06-28,8165
BATCH-2025-00723,42,Motherboard,9921,2025-11-11,2025-11-20,9822
BATCH-2025-00724,44,PCB,8828,2025-05-23,2025-06-08,8705
BATCH-2026-00725,1,Speaker,1782,2026-05-28,2026-06-03,1764
BATCH-2025-00726,50,Camera,8158,2025-07-02,2025-07-18,7644
BATCH-2025-00727,46,Fan,2166,2025-07-02,2025-07-13,2132
BATCH-2025-00728,29,Motherboard,2335,2025-05-05,2025-05-23,2258
BATCH-2025-00729,46,Connector,5698,2025-03-16,2025-03-23,5320
BATCH-2025-00730,25,Connector,8963,2025-12-05,2025-12-11,8454
BATCH-2025-00731,20,Sensor,3088,2025-12-10,2025-12-24,2938
BATCH-2025-00732,23,Sensor,4772,2025-05-01,2025-05-15,4685
BATCH-2026-00733,7,Sensor,7862,2026-05-08,2026-05-24,7536
BATCH-2025-00734,38,Speaker,8026,2025-11-17,2025-12-05,7714
BATCH-2025-00735,5,Power IC,6685,2025-04-14,2025-05-01,6618
BATCH-2025-00736,37,Motherboard,6747,2025-01-20,2025-01-29,6646
BATCH-2025-00737,9,Microcontroller,3948,2025-06-23,2025-06-28,3909
BATCH-2025-00738,44,Sensor,8761,2025-01-26,2025-02-02,8673
BATCH-2025-00739,28,Processor,9443,2025-07-02,2025-07-21,9091
BATCH-2024-00740,44,Speaker,5374,2024-10-06,2024-10-17,5127
BATCH-2025-00741,28,Speaker,315,2025-08-25,2025-09-07,312
BATCH-2025-00742,45,Charger,1787,2025-10-30,2025-11-14,1769
BATCH-2025-00743,4,Camera,3077,2025-03-19,2025-04-06,3046
BATCH-2025-00744,7,Microcontroller,2341,2025-05-18,2025-05-31,2250
BATCH-2025-00745,21,Processor,4285,2025-10-29,2025-11-11,4198
BATCH-2026-00746,26,Camera,3617,2026-01-18,2026-01-29,3442
