batch_id,supplier_id,component_name,quantity_produced,production_date,received_date,quantity_passed_qc,supplier_name,country,lead_time_days,unit_price,quality_score,failed_units,defect_count,defect_rate,binary_target,days_since_start,month_of_year,quarter,batch_age_days,supplier_mean_defect_rate,supplier_std_defect_rate,supplier_num_batches,supplier_total_units,component_defect_rate
BATCH-2025-00124,1,Motherboard,5298,2025-08-24,2025-08-31,5101,Samsung,USA,19,220.56,89,0,0,0.0,0,340,8,3,390,0.00017219294545324894,0.0013891588805521986,106,504263,0.0002354934172429249
BATCH-2026-00125,21,PCB,9212,2026-09-10,2026-09-30,8716,Jabil,Taiwan,58,416.67,76,0,0,0.0,0,722,9,3,8,0.00034128023110612925,0.0012045823376322067,117,579869,0.0002244207567666141
BATCH-2026-00126,28,PCB,9905,2026-01-06,2026-01-13,9806,Kioxia,China,36,390.8,86,0,0,0.0,0,475,1,1,255,6.548471380186631e-05,0.00020932699508353792,108,509896,0.0002244207567666141
BATCH-2024-00127,43,Connector,3353,2024-11-15,2024-12-03,3220,ASUSTeK,USA,30,46.84,60,0,0,0.0,0,58,11,4,672,0.00044469895714356904,0.0012463320250862553,87,411235,0.00020757696267843906
BATCH-2026-00128,38,Sensor,4746,2026-07-20,2026-07-27,4425,Xiaomi,South Korea,52,142.13,62,0,0,0.0,0,670,7,3,60,0.0002941454324685746,0.0007248486269555904,106,537180,0.00016450590746445605
BATCH-2024-00129,13,Fan,9414,2024-10-20,2024-11-04,9320,Onsemi,USA,46,98.93,89,1,0,0.0,0,32,10,4,698,0.00013306539717335389,0.0004888825988608853,89,428711,0.00012855165100050963
BATCH-2026-00130,12,Battery,4953,2026-09-14,2026-09-28,4589,Amphenol,Germany,18,446.77,96,1,1,0.0002018978396931153,1,726,9,3,4,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00021173401481822628
BATCH-2025-00131,1,Display,2762,2025-03-14,2025-04-01,2724,Samsung,USA,19,220.56,89,1,0,0.0,0,177,3,1,553,0.00017219294545324894,0.0013891588805521986,106,504263,0.00016919115080672866
BATCH-2025-00132,43,Memory,6527,2025-07-11,2025-07-26,6201,ASUSTeK,USA,30,46.84,60,0,0,0.0,0,296,7,3,434,0.00044469895714356904,0.0012463320250862553,87,411235,0.00013960848603418856
BATCH-2025-00133,31,Processor,7277,2025-06-12,2025-06-28,7204,Kyocera,USA,35,236.61,85,1,1,0.0001374192661811186,1,267,6,2,463,0.00018411673535101585,0.0009126920964599268,104,605811,0.0001723848232239575
BATCH-2025-00134,27,Microcontroller,8461,2025-05-17,2025-05-29,8355,Infineon,Taiwan,51,333.1,89,0,0,0.0,0,241,5,2,489,0.00011089276239704126,0.00035581711278072977,111,553940,0.00013908905895273712
BATCH-2025-00135,35,PCB,3762,2025-09-21,2025-10-02,3521,Nokia,Japan,42,219.49,61,3,2,0.000531632110579479,1,368,9,3,362,0.00019787338089100073,0.0003538789829112609,102,503406,0.0002244207567666141
BATCH-2025-00136,46,Display,8518,2025-06-25,2025-07-05,7975,Liteon,China,58,348.77,65,0,0,0.0,0,280,6,2,450,0.000177376316521378,0.0004995509860038717,96,502846,0.00016919115080672866
BATCH-2026-00137,2,Connector,9983,2026-07-19,2026-08-03,9620,TSMC,South Korea,34,349.29,92,1,1,0.00010017028949213663,0,669,7,3,61,0.0001216095118122708,0.0004158402802419921,99,473547,0.00020757696267843906
BATCH-2025-00138,32,Processor,3455,2025-05-07,2025-05-15,3348,Canon,South Korea,54,382.97,81,0,0,0.0,0,231,5,2,499,8.286140374041643e-05,0.0002525478149158471,93,484783,0.0001723848232239575
BATCH-2025-00139,31,Fan,6939,2025-08-11,2025-08-22,6525,Kyocera,USA,35,236.61,85,2,1,0.00014411298457991066,1,327,8,3,403,0.00018411673535101585,0.0009126920964599268,104,605811,0.00012855165100050963
BATCH-2025-00140,16,Memory,172,2025-07-18,2025-07-27,165,Hitachi,China,57,483.82,88,0,0,0.0,0,303,7,3,427,8.336477286677332e-05,0.0004697935134049564,95,503392,0.00013960848603418856
BATCH-2026-00141,27,Power IC,7164,2026-09-04,2026-09-21,7092,Infineon,Taiwan,51,333.1,89,0,0,0.0,0,716,9,3,14,0.00011089276239704126,0.00035581711278072977,111,553940,0.00017735448108886377
BATCH-2026-00142,32,Microcontroller,7638,2026-01-06,2026-01-25,6971,Canon,South Korea,54,382.97,81,0,0,0.0,0,475,1,1,255,8.286140374041643e-05,0.0002525478149158471,93,484783,0.00013908905895273712
BATCH-2026-00143,15,Microcontroller,6271,2026-04-11,2026-04-23,6123,SK Hynix,Taiwan,40,342.16,65,2,2,0.0003189284005740711,1,570,4,2,160,0.00026051175061660777,0.0007352320636847295,93,436297,0.00013908905895273712
BATCH-2026-00144,44,Memory,7351,2026-05-01,2026-05-13,7038,Wistron,South Korea,50,232.01,87,1,1,0.00013603591348115902,1,590,5,2,140,0.00010336577465557791,0.000380745741124954,117,590216,0.00013960848603418856
BATCH-2026-00145,49,Speaker,4227,2026-08-26,2026-09-01,4108,Coherent,USA,42,45.65,73,1,0,0.0,0,707,8,3,23,0.00034438539861380375,0.0009931063632699735,93,417736,0.00019289953369198322
BATCH-2026-00146,50,PCB,7364,2026-08-27,2026-09-12,6974,APC,South Korea,30,481.03,64,2,2,0.00027159152634437803,1,708,8,3,22,0.0002753509047441992,0.0007401953979905162,113,559124,0.0002244207567666141
BATCH-2024-00147,1,Display,3048,2024-10-17,2024-10-30,2948,Samsung,USA,19,220.56,89,1,0,0.0,0,29,10,4,701,0.00017219294545324894,0.0013891588805521986,106,504263,0.00016919115080672866
BATCH-2026-00148,39,Fan,9857,2026-06-07,2026-06-19,9064,Lenovo,Taiwan,57,331.63,71,1,1,0.00010145074566298062,0,627,6,2,103,0.00017438124238925042,0.000501056949565781,101,560841,0.00012855165100050963
BATCH-2026-00149,13,Connector,832,2026-04-20,2026-05-05,802,Onsemi,USA,46,98.93,89,1,1,0.001201923076923077,1,579,4,2,151,0.00013306539717335389,0.0004888825988608853,89,428711,0.00020757696267843906
BATCH-2025-00150,5,Memory,8041,2025-03-31,2025-04-19,7853,Apple,Japan,38,226.29,64,1,1,0.00012436264146250465,0,194,3,1,536,0.00029304167774806515,0.0010333897385835877,92,488005,0.00013960848603418856
BATCH-2025-00151,12,Processor,645,2025-06-17,2025-07-07,620,Amphenol,Germany,18,446.77,96,0,0,0.0,0,272,6,2,458,8.015372036339901e-05,0.00041034141517753633,113,576135,0.0001723848232239575
BATCH-2026-00152,3,Microcontroller,6786,2026-03-28,2026-04-13,6568,Corning,Taiwan,24,487.86,63,3,1,0.00014736221632773356,1,556,3,1,174,0.0005290924687400791,0.0022824547846740364,105,511267,0.00013908905895273712
BATCH-2026-00153,1,Fan,7425,2026-03-11,2026-03-22,7322,Samsung,USA,19,220.56,89,0,0,0.0,0,539,3,1,191,0.00017219294545324894,0.0013891588805521986,106,504263,0.00012855165100050963
BATCH-2024-00154,41,Fan,2422,2024-12-01,2024-12-15,2338,HP,Japan,60,204.38,85,0,0,0.0,0,74,12,4,656,0.00012231852387452777,0.00025339821295037224,87,408153,0.00012855165100050963
BATCH-2025-00155,23,Processor,9522,2025-09-28,2025-10-07,9427,ASE,Japan,50,402.77,91,1,1,0.00010501995379122033,0,375,9,3,355,6.663525433902222e-05,0.00015954052120490043,90,441864,0.0001723848232239575
BATCH-2026-00156,34,Motherboard,4073,2026-02-10,2026-03-01,4032,Renesas,China,19,153.37,81,1,0,0.0,0,510,2,1,220,0.00020629854890063796,0.000928870183527049,112,540044,0.0002354934172429249
BATCH-2026-00157,13,Camera,4208,2026-06-02,2026-06-15,4166,Onsemi,USA,46,98.93,89,1,1,0.0002376425855513308,1,622,6,2,108,0.00013306539717335389,0.0004888825988608853,89,428711,0.00017585459338616095
BATCH-2026-00158,18,Fan,3059,2026-02-18,2026-03-04,2941,Bosch,Germany,18,96.36,77,2,0,0.0,0,518,2,1,212,0.00021806730730221415,0.0007021012099867912,110,557568,0.00012855165100050963
BATCH-2026-00159,6,Camera,5542,2026-06-27,2026-07-15,5437,NVIDIA,Germany,38,463.53,74,0,0,0.0,0,647,6,2,83,0.00023377595866623649,0.0009271237760431065,104,528560,0.00017585459338616095
BATCH-2025-00160,10,Speaker,3485,2025-08-12,2025-08-28,3450,Panasonic,China,54,316.57,91,3,2,0.0005738880918220947,1,328,8,3,402,0.000144927638474753,0.0007549544377028447,94,435868,0.00019289953369198322
BATCH-2025-00161,27,Microcontroller,6419,2025-04-22,2025-05-09,6268,Infineon,Taiwan,51,333.1,89,1,1,0.00015578750584203146,1,216,4,2,514,0.00011089276239704126,0.00035581711278072977,111,553940,0.00013908905895273712
BATCH-2025-00162,21,Display,5791,2025-02-01,2025-02-21,5424,Jabil,Taiwan,58,416.67,76,2,1,0.0001726817475392851,1,136,2,1,594,0.00034128023110612925,0.0012045823376322067,117,579869,0.00016919115080672866
BATCH-2025-00163,37,Power IC,696,2025-07-01,2025-07-13,689,Huawei,USA,60,118.5,92,1,1,0.0014367816091954023,1,286,7,3,444,0.00010426815057621344,0.0003557497462935021,91,442918,0.00017735448108886377
BATCH-2024-00164,46,Charger,1430,2024-12-02,2024-12-12,1331,Liteon,China,58,348.77,65,1,0,0.0,0,75,12,4,655,0.000177376316521378,0.0004995509860038717,96,502846,0.0002259435803313693
BATCH-2024-00165,18,Battery,5593,2024-09-30,2024-10-09,5446,Bosch,Germany,18,96.36,77,0,0,0.0,0,12,9,3,718,0.00021806730730221415,0.0007021012099867912,110,557568,0.00021173401481822628
BATCH-2025-00166,23,Fan,3498,2025-08-12,2025-08-23,3287,ASE,Japan,50,402.77,91,0,0,0.0,0,328,8,3,402,6.663525433902222e-05,0.00015954052120490043,90,441864,0.00012855165100050963
BATCH-2025-00167,49,Motherboard,5081,2025-10-17,2025-11-06,4896,Coherent,USA,42,45.65,73,2,1,0.000196811651249754,1,394,10,4,336,0.00034438539861380375,0.0009931063632699735,93,417736,0.0002354934172429249
BATCH-2025-00168,15,Connector,2427,2025-11-01,2025-11-11,2356,SK Hynix,Taiwan,40,342.16,65,0,0,0.0,0,409,11,4,321,0.00026051175061660777,0.0007352320636847295,93,436297,0.00020757696267843906
BATCH-2026-00169,16,Memory,9842,2026-03-13,2026-03-21,9704,Hitachi,China,57,483.82,88,0,0,0.0,0,541,3,1,189,8.336477286677332e-05,0.0004697935134049564,95,503392,0.00013960848603418856
BATCH-2026-00170,30,Processor,3064,2026-06-03,2026-06-11,3001,Western Digital,Germany,16,59.04,65,3,2,0.0006527415143603133,1,623,6,2,107,0.00026662885278630423,0.0008545899187981254,93,459619,0.0001723848232239575
BATCH-2026-00171,9,Battery,3535,2026-06-18,2026-06-23,3476,Sony,Taiwan,19,33.78,81,0,0,0.0,0,638,6,2,92,0.00014132799993781594,0.00029553061545999206,104,509780,0.00021173401481822628
BATCH-2025-00172,15,Camera,7941,2025-11-19,2025-12-06,7774,SK Hynix,Taiwan,40,342.16,65,0,0,0.0,0,427,11,4,303,0.00026051175061660777,0.0007352320636847295,93,436297,0.00017585459338616095
BATCH-2026-00173,44,Sensor,9505,2026-09-14,2026-09-28,9195,Wistron,South Korea,50,232.01,87,2,2,0.00021041557075223566,1,726,9,3,4,0.00010336577465557791,0.000380745741124954,117,590216,0.00016450590746445605
BATCH-2025-00174,34,Sensor,1933,2025-01-20,2025-02-02,1914,Renesas,China,19,153.37,81,1,0,0.0,0,124,1,1,606,0.00020629854890063796,0.000928870183527049,112,540044,0.00016450590746445605
BATCH-2026-00175,22,Speaker,3257,2026-08-16,2026-09-02,3163,Flex,China,43,157.56,86,0,0,0.0,0,697,8,3,33,6.527455789884103e-05,0.00021075148645526503,94,530055,0.00019289953369198322
BATCH-2026-00176,26,Display,454,2026-08-03,2026-08-23,427,Texas Instruments,South Korea,53,5.67,67,2,2,0.004405286343612335,1,684,8,3,46,0.0002658174764162671,0.0009122443285503541,102,493376,0.00016919115080672866
BATCH-2025-00177,15,Processor,607,2025-03-16,2025-03-30,568,SK Hynix,Taiwan,40,342.16,65,2,1,0.0016474464579901153,1,179,3,1,551,0.00026051175061660777,0.0007352320636847295,93,436297,0.0001723848232239575
BATCH-2026-00178,4,Camera,5209,2026-04-17,2026-04-27,5069,Intel,China,48,393.46,88,0,0,0.0,0,576,4,2,154,0.00018841892264149143,0.0009961276293195824,96,400272,0.00017585459338616095
BATCH-2025-00179,43,Display,6392,2025-06-25,2025-07-12,5942,ASUSTeK,USA,30,46.84,60,2,1,0.00015644555694618273,1,280,6,2,450,0.00044469895714356904,0.0012463320250862553,87,411235,0.00016919115080672866
BATCH-2026-00180,4,Sensor,2149,2026-09-01,2026-09-10,2092,Intel,China,48,393.46,88,1,1,0.00046533271288971617,1,713,9,3,17,0.00018841892264149143,0.0009961276293195824,96,400272,0.00016450590746445605
BATCH-2024-00181,12,Connector,1599,2024-09-19,2024-09-28,1536,Amphenol,Germany,18,446.77,96,0,0,0.0,0,1,9,3,729,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00020757696267843906
BATCH-2024-00182,6,Battery,112,2024-12-08,2024-12-21,105,NVIDIA,Germany,38,463.53,74,1,1,0.008928571428571428,1,81,12,4,649,0.00023377595866623649,0.0009271237760431065,104,528560,0.00021173401481822628
BATCH-2025-00183,2,Charger,4160,2025-07-29,2025-08-11,3982,TSMC,South Korea,34,349.29,92,0,0,0.0,0,314,7,3,416,0.0001216095118122708,0.0004158402802419921,99,473547,0.0002259435803313693
BATCH-2025-00184,40,Memory,2677,2025-03-04,2025-03-14,2452,Dell,China,20,392.38,81,0,0,0.0,0,167,3,1,563,0.00013234425192726218,0.0003712523513249762,101,498329,0.00013960848603418856
BATCH-2026-00185,46,Sensor,8647,2026-01-29,2026-02-08,8349,Liteon,China,58,348.77,65,1,1,0.00011564704521799469,0,498,1,1,232,0.000177376316521378,0.0004995509860038717,96,502846,0.00016450590746445605
BATCH-2025-00186,12,Camera,9311,2025-09-05,2025-09-10,8924,Amphenol,Germany,18,446.77,96,1,0,0.0,0,352,9,3,378,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00017585459338616095
BATCH-2025-00187,44,Speaker,1994,2025-01-05,2025-01-19,1941,Wistron,South Korea,50,232.01,87,1,1,0.0005015045135406219,1,109,1,1,621,0.00010336577465557791,0.000380745741124954,117,590216,0.00019289953369198322
BATCH-2024-00188,3,Processor,9197,2024-11-22,2024-11-27,8978,Corning,Taiwan,24,487.86,63,0,0,0.0,0,65,11,4,665,0.0005290924687400791,0.0022824547846740364,105,511267,0.0001723848232239575
BATCH-2024-00189,41,Processor,1620,2024-12-07,2024-12-23,1604,HP,Japan,60,204.38,85,0,0,0.0,0,80,12,4,650,0.00012231852387452777,0.00025339821295037224,87,408153,0.0001723848232239575
BATCH-2025-00190,32,Display,5735,2025-03-05,2025-03-19,5313,Canon,South Korea,54,382.97,81,2,1,0.0001743679163034002,1,168,3,1,562,8.286140374041643e-05,0.0002525478149158471,93,484783,0.00016919115080672866
BATCH-2026-00191,25,Processor,2878,2026-06-02,2026-06-15,2848,Broadcom,USA,26,71.6,85,0,0,0.0,0,622,6,2,108,9.454505074439549e-05,0.0003137783114627588,84,481980,0.0001723848232239575
BATCH-2026-00192,31,Fan,7752,2026-09-14,2026-10-02,7572,Kyocera,USA,35,236.61,85,1,1,0.00012899896800825592,0,726,9,3,4,0.00018411673535101585,0.0009126920964599268,104,605811,0.00012855165100050963
BATCH-2025-00193,13,Fan,5614,2025-08-15,2025-09-04,5558,Onsemi,USA,46,98.93,89,0,0,0.0,0,331,8,3,399,0.00013306539717335389,0.0004888825988608853,89,428711,0.00012855165100050963
BATCH-2026-00194,31,Display,3679,2026-03-07,2026-03-25,3642,Kyocera,USA,35,236.61,85,0,0,0.0,0,535,3,1,195,0.00018411673535101585,0.0009126920964599268,104,605811,0.00016919115080672866
BATCH-2025-00195,28,PCB,1218,2025-11-30,2025-12-09,1206,Kioxia,China,36,390.8,86,0,0,0.0,0,438,11,4,292,6.548471380186631e-05,0.00020932699508353792,108,509896,0.0002244207567666141
BATCH-2026-00196,11,Power IC,3244,2026-05-11,2026-05-17,3204,Murata,Japan,22,178.55,88,2,2,0.0006165228113440197,1,600,5,2,130,0.00015599689945027513,0.0009387029695731565,105,551463,0.00017735448108886377
BATCH-2024-00197,37,Charger,3895,2024-10-01,2024-10-17,3703,Huawei,USA,60,118.5,92,1,1,0.00025673940949935817,1,13,10,4,717,0.00010426815057621344,0.0003557497462935021,91,442918,0.0002259435803313693
BATCH-2025-00198,9,PCB,7110,2025-04-26,2025-05-12,7039,Sony,Taiwan,19,33.78,81,1,1,0.00014064697609001407,1,220,4,2,510,0.00014132799993781594,0.00029553061545999206,104,509780,0.0002244207567666141
BATCH-2025-00199,7,Fan,1564,2025-11-25,2025-12-03,1534,Foxconn,USA,50,411.74,84,0,0,0.0,0,433,11,4,297,0.0003217144075727912,0.0015438669764764946,105,555087,0.00012855165100050963
BATCH-2024-00200,7,Speaker,6962,2024-10-31,2024-11-07,6803,Foxconn,USA,50,411.74,84,0,0,0.0,0,43,10,4,687,0.0003217144075727912,0.0015438669764764946,105,555087,0.00019289953369198322
BATCH-2024-00201,7,Microcontroller,2723,2024-09-20,2024-10-09,2696,Foxconn,USA,50,411.74,84,1,1,0.0003672420124862284,1,2,9,3,728,0.0003217144075727912,0.0015438669764764946,105,555087,0.00013908905895273712
BATCH-2025-00202,1,Power IC,5888,2025-06-28,2025-07-05,5807,Samsung,USA,19,220.56,89,1,0,0.0,0,283,6,2,447,0.00017219294545324894,0.0013891588805521986,106,504263,0.00017735448108886377
BATCH-2025-00203,5,Fan,4209,2025-10-14,2025-10-21,4015,Apple,Japan,38,226.29,64,1,0,0.0,0,391,10,4,339,0.00029304167774806515,0.0010333897385835877,92,488005,0.00012855165100050963
BATCH-2025-00204,32,Motherboard,600,2025-08-10,2025-08-24,591,Canon,South Korea,54,382.97,81,1,1,0.0016666666666666668,1,326,8,3,404,8.286140374041643e-05,0.0002525478149158471,93,484783,0.0002354934172429249
BATCH-2026-00205,18,Speaker,9770,2026-05-21,2026-05-29,9672,Bosch,Germany,18,96.36,77,2,2,0.00020470829068577277,1,610,5,2,120,0.00021806730730221415,0.0007021012099867912,110,557568,0.00019289953369198322
BATCH-2026-00206,1,Battery,2389,2026-05-29,2026-06-16,2344,Samsung,USA,19,220.56,89,1,1,0.0004185851820845542,1,618,5,2,112,0.00017219294545324894,0.0013891588805521986,106,504263,0.00021173401481822628
BATCH-2025-00207,31,Power IC,1934,2025-10-27,2025-11-09,1907,Kyocera,USA,35,236.61,85,0,0,0.0,0,404,10,4,326,0.00018411673535101585,0.0009126920964599268,104,605811,0.00017735448108886377
BATCH-2026-00208,20,Memory,7285,2026-03-29,2026-04-12,6978,Delta Electronics,South Korea,30,335.57,68,1,1,0.00013726835964310226,1,557,3,1,173,0.00014552538396359592,0.00035285670745256997,82,427248,0.00013960848603418856
BATCH-2025-00209,36,Microcontroller,1583,2025-07-21,2025-08-09,1514,Ericsson,Germany,60,205.45,68,1,0,0.0,0,306,7,3,424,0.00016582352511078637,0.0003750099810004351,109,536222,0.00013908905895273712
BATCH-2025-00210,26,Processor,7981,2025-06-06,2025-06-19,7564,Texas Instruments,South Korea,53,5.67,67,1,0,0.0,0,261,6,2,469,0.0002658174764162671,0.0009122443285503541,102,493376,0.0001723848232239575
BATCH-2026-00211,47,Display,7745,2026-06-29,2026-07-14,7548,Molex,Japan,37,191.75,76,1,1,0.0001291155584247902,0,649,6,2,81,0.00015063481442028842,0.00045023343696729267,102,507171,0.00016919115080672866
BATCH-2025-00212,20,Sensor,1578,2025-06-07,2025-06-27,1498,Delta Electronics,South Korea,30,335.57,68,1,1,0.0006337135614702154,1,262,6,2,468,0.00014552538396359592,0.00035285670745256997,82,427248,0.00016450590746445605
BATCH-2026-00213,35,Battery,9208,2026-06-07,2026-06-27,8525,Nokia,Japan,42,219.49,61,0,0,0.0,0,627,6,2,103,0.00019787338089100073,0.0003538789829112609,102,503406,0.00021173401481822628
BATCH-2026-00214,46,Charger,4751,2026-06-22,2026-07-08,4557,Liteon,China,58,348.77,65,2,1,0.00021048200378867606,1,642,6,2,88,0.000177376316521378,0.0004995509860038717,96,502846,0.0002259435803313693
BATCH-2025-00215,33,Connector,4189,2025-09-30,2025-10-06,3807,Denso,Taiwan,41,277.68,84,0,0,0.0,0,377,9,3,353,0.00013528007016307464,0.0006519489677036868,119,602071,0.00020757696267843906
BATCH-2026-00216,38,Memory,7852,2026-08-12,2026-08-26,7284,Xiaomi,South Korea,52,142.13,62,2,2,0.00025471217524197657,1,693,8,3,37,0.0002941454324685746,0.0007248486269555904,106,537180,0.00013960848603418856
BATCH-2026-00217,39,Fan,7025,2026-06-11,2026-06-29,6714,Lenovo,Taiwan,57,331.63,71,0,0,0.0,0,631,6,2,99,0.00017438124238925042,0.000501056949565781,101,560841,0.00012855165100050963
BATCH-2025-00218,40,Processor,2123,2025-07-29,2025-08-14,2048,Dell,China,20,392.38,81,0,0,0.0,0,314,7,3,416,0.00013234425192726218,0.0003712523513249762,101,498329,0.0001723848232239575
BATCH-2025-00219,11,Microcontroller,9882,2025-06-20,2025-07-07,9653,Murata,Japan,22,178.55,88,1,1,0.00010119409026512852,0,275,6,2,455,0.00015599689945027513,0.0009387029695731565,105,551463,0.00013908905895273712
BATCH-2025-00220,36,Power IC,4007,2025-12-19,2025-12-29,3967,Ericsson,Germany,60,205.45,68,0,0,0.0,0,457,12,4,273,0.00016582352511078637,0.0003750099810004351,109,536222,0.00017735448108886377
BATCH-2025-00221,29,Power IC,3908,2025-07-13,2025-07-18,3753,Seagate,Japan,40,285.23,77,1,1,0.00025588536335721597,1,298,7,3,432,0.00016256441034907573,0.0004929460254392659,92,456988,0.00017735448108886377
BATCH-2024-00222,31,Memory,4730,2024-11-06,2024-11-14,4623,Kyocera,USA,35,236.61,85,2,1,0.00021141649048625792,1,49,11,4,681,0.00018411673535101585,0.0009126920964599268,104,605811,0.00013960848603418856
BATCH-2024-00223,19,Connector,7713,2024-12-22,2025-01-01,7468,Sumitomo,USA,36,238.9,64,1,0,0.0,0,95,12,4,635,0.00016876737493119937,0.00039378300837730447,91,458378,0.00020757696267843906
BATCH-2024-00224,9,Processor,3461,2024-10-05,2024-10-25,3282,Sony,Taiwan,19,33.78,81,0,0,0.0,0,17,10,4,713,0.00014132799993781594,0.00029553061545999206,104,509780,0.0001723848232239575
BATCH-2026-00225,10,Display,4781,2026-03-22,2026-04-05,4612,Panasonic,China,54,316.57,91,0,0,0.0,0,550,3,1,180,0.000144927638474753,0.0007549544377028447,94,435868,0.00016919115080672866
BATCH-2026-00226,45,Sensor,2100,2026-08-31,2026-09-07,1993,Pegatron,Taiwan,47,251.52,66,1,1,0.0004761904761904762,1,712,8,3,18,0.0001275169517997213,0.0003266025273992103,94,477190,0.00016450590746445605
BATCH-2025-00227,3,Sensor,4602,2025-03-26,2025-04-02,4287,Corning,Taiwan,24,487.86,63,2,2,0.000434593654932638,1,189,3,1,541,0.0005290924687400791,0.0022824547846740364,105,511267,0.00016450590746445605
BATCH-2025-00228,3,Display,9598,2025-03-15,2025-03-30,8728,Corning,Taiwan,24,487.86,63,1,1,0.00010418837257762034,0,178,3,1,552,0.0005290924687400791,0.0022824547846740364,105,511267,0.00016919115080672866
BATCH-2025-00229,45,Display,2417,2025-03-21,2025-03-28,2313,Pegatron,Taiwan,47,251.52,66,2,2,0.0008274720728175424,1,184,3,1,546,0.0001275169517997213,0.0003266025273992103,94,477190,0.00016919115080672866
