unit_id,batch_id,checkpoint_id,checkpoint_name,result,tested_date,tester_id
UNIT-00336,BATCH-2026-00023,2,Camera,Fail,2026-07-07,TEST022
UNIT-00337,BATCH-2026-00023,4,Battery,Pass,2026-07-08,TEST031
UNIT-00338,BATCH-2026-00023,1,Electrical,Pass,2026-07-07,TEST001
UNIT-00339,BATCH-2026-00023,4,Battery,Pass,2026-07-08,TEST047
UNIT-00340,BATCH-2026-00023,4,Battery,Pass,2026-07-09,TEST004
UNIT-00341,BATCH-2026-00023,3,Speaker,Pass,2026-07-06,TEST008
UNIT-00342,BATCH-2026-00023,3,Speaker,Pass,2026-07-10,TEST019
UNIT-00343,BATCH-2026-00023,4,Battery,Pass,2026-07-13,TEST012
UNIT-00344,BATCH-2024-00024,2,Camera,Pass,2024-12-28,TEST003
UNIT-00345,BATCH-2024-00024,8,Final,Pass,2024-12-30,TEST006
UNIT-00346,BATCH-2024-00024,8,Final,Fail,2024-12-30,TEST030
UNIT-00347,BATCH-2024-00024,3,Speaker,Pass,2024-12-29,TEST036
UNIT-00348,BATCH-2024-00024,8,Final,Pass,2024-12-30,TEST017
UNIT-00349,BATCH-2024-00024,3,Speaker,Pass,2024-12-24,TEST049
UNIT-00350,BATCH-2024-00024,5,Screen,Pass,2024-12-25,TEST010
UNIT-00351,BATCH-2024-00024,5,Screen,Pass,2024-12-30,TEST037
UNIT-00352,BATCH-2024-00024,5,Screen,Pass,2024-12-24,TEST017
UNIT-00353,BATCH-2024-00024,4,Battery,Pass,2024-12-27,TEST016
UNIT-00354,BATCH-2024-00024,2,Camera,Pass,2024-12-31,TEST012
UNIT-00355,BATCH-2024-00024,4,Battery,Pass,2024-12-29,TEST007
UNIT-00356,BATCH-2024-00024,1,Electrical,Pass,2024-12-29,TEST040
UNIT-00357,BATCH-2024-00024,6,Connectivity,Pass,2024-12-30,TEST003
UNIT-00358,BATCH-2024-00024,5,Screen,Fail,2024-12-26,TEST009
UNIT-00359,BATCH-2024-00024,6,Connectivity,Pass,2024-12-24,TEST035
UNIT-00360,BATCH-2024-00024,3,Speaker,Pass,2024-12-26,TEST020
UNIT-00361,BATCH-2026-00025,7,Thermal,Pass,2026-02-01,TEST002
UNIT-00362,BATCH-2026-00025,2,Camera,Pass,2026-01-30,TEST040
UNIT-00363,BATCH-2026-00025,3,Speaker,Pass,2026-01-31,TEST046
UNIT-00364,BATCH-2026-00025,8,Final,Pass,2026-01-30,TEST042
UNIT-00365,BATCH-2026-00025,2,Camera,Pass,2026-01-25,TEST012
UNIT-00366,BATCH-2026-00025,5,Screen,Pass,2026-01-30,TEST005
UNIT-00367,BATCH-2026-00025,3,Speaker,Pass,2026-01-29,TEST038
UNIT-00368,BATCH-2026-00025,3,Speaker,Pass,2026-01-31,TEST015
UNIT-00369,BATCH-2025-00026,3,Speaker,Pass,2025-07-05,TEST044
UNIT-00370,BATCH-2025-00026,8,Final,Pass,2025-07-01,TEST014
UNIT-00371,BATCH-2025-00026,7,Thermal,Fail,2025-07-06,TEST038
UNIT-00372,BATCH-2025-00026,1,Electrical,Pass,2025-07-08,TEST008
UNIT-00373,BATCH-2025-00026,5,Screen,Pass,2025-07-07,TEST050
UNIT-00374,BATCH-2025-00026,8,Final,Pass,2025-07-08,TEST001
UNIT-00375,BATCH-2025-00026,1,Electrical,Pass,2025-07-05,TEST034
UNIT-00376,BATCH-2025-00026,2,Camera,Pass,2025-07-01,TEST036
UNIT-00377,BATCH-2025-00026,8,Final,Pass,2025-07-05,TEST049
UNIT-00378,BATCH-2025-00026,3,Speaker,Pass,2025-07-02,TEST034
UNIT-00379,BATCH-2025-00026,6,Connectivity,Pass,2025-07-04,TEST030
UNIT-00380,BATCH-2025-00026,7,Thermal,Pass,2025-07-02,TEST034
UNIT-00381,BATCH-2025-00026,6,Connectivity,Pass,2025-07-03,TEST017
UNIT-00382,BATCH-2025-00026,5,Screen,Pass,2025-07-08,TEST048
UNIT-00383,BATCH-2025-00026,4,Battery,Pass,2025-07-03,TEST034
UNIT-00384,BATCH-2024-00027,4,Battery,Pass,2024-12-25,TEST045
UNIT-00385,BATCH-2024-00027,6,Connectivity,Pass,2024-12-28,TEST025
UNIT-00386,BATCH-2024-00027,4,Battery,Pass,2024-12-28,TEST027
UNIT-00387,BATCH-2024-00027,5,Screen,Pass,2024-12-26,TEST024
UNIT-00388,BATCH-2024-00027,5,Screen,Pass,2024-12-23,TEST010
UNIT-00389,BATCH-2024-00027,3,Speaker,Fail,2024-12-23,TEST019
UNIT-00390,BATCH-2024-00027,7,Thermal,Pass,2024-12-28,TEST043
UNIT-00391,BATCH-2024-00027,3,Speaker,Pass,2024-12-22,TEST033
UNIT-00392,BATCH-2024-00027,6,Connectivity,Pass,2024-12-25,TEST025
UNIT-00393,BATCH-2024-00027,2,Camera,Pass,2024-12-27,TEST005
UNIT-00394,BATCH-2024-00027,1,Electrical,Pass,2024-12-28,TEST047
UNIT-00395,BATCH-2024-00027,7,Thermal,Pass,2024-12-29,TEST022
UNIT-00396,BATCH-2024-00027,2,Camera,Pass,2024-12-23,TEST017
UNIT-00397,BATCH-2024-00027,4,Battery,Pass,2024-12-22,TEST028
UNIT-00398,BATCH-2024-00027,1,Electrical,Pass,2024-12-24,TEST048
UNIT-00399,BATCH-2025-00028,4,Battery,Pass,2025-07-04,TEST029
UNIT-00400,BATCH-2025-00028,3,Speaker,Pass,2025-06-29,TEST018
UNIT-00401,BATCH-2025-00028,7,Thermal,Pass,2025-06-29,TEST018
UNIT-00402,BATCH-2025-00028,8,Final,Pass,2025-07-04,TEST005
UNIT-00403,BATCH-2025-00028,1,Electrical,Pass,2025-07-02,TEST021
UNIT-00404,BATCH-2025-00028,3,Speaker,Pass,2025-06-28,TEST012
UNIT-00405,BATCH-2025-00028,1,Electrical,Pass,2025-07-01,TEST023
UNIT-00406,BATCH-2025-00028,6,Connectivity,Pass,2025-07-04,TEST022
UNIT-00407,BATCH-2025-00028,1,Electrical,Pass,2025-07-01,TEST004
UNIT-00408,BATCH-2025-00028,8,Final,Pass,2025-06-27,TEST044
UNIT-00409,BATCH-2025-00028,4,Battery,Pass,2025-06-30,TEST012
UNIT-00410,BATCH-2026-00029,2,Camera,Pass,2026-04-19,TEST021
UNIT-00411,BATCH-2026-00029,8,Final,Pass,2026-04-19,TEST015
UNIT-00412,BATCH-2026-00029,1,Electrical,Pass,2026-04-21,TEST030
UNIT-00413,BATCH-2026-00029,6,Connectivity,Pass,2026-04-25,TEST036
UNIT-00414,BATCH-2026-00029,1,Electrical,Pass,2026-04-23,TEST008
UNIT-00415,BATCH-2026-00029,4,Battery,Pass,2026-04-23,TEST002
UNIT-00416,BATCH-2026-00029,8,Final,Pass,2026-04-18,TEST025
UNIT-00417,BATCH-2026-00029,5,Screen,Pass,2026-04-25,TEST015
UNIT-00418,BATCH-2026-00029,8,Final,Pass,2026-04-23,TEST050
UNIT-00419,BATCH-2026-00029,7,Thermal,Pass,2026-04-19,TEST012
UNIT-00420,BATCH-2026-00029,8,Final,Pass,2026-04-18,TEST011
UNIT-00421,BATCH-2026-00029,5,Screen,Pass,2026-04-18,TEST048
UNIT-00422,BATCH-2026-00029,3,Speaker,Pass,2026-04-18,TEST028
UNIT-00423,BATCH-2026-00029,8,Final,Pass,2026-04-24,TEST039
UNIT-00424,BATCH-2026-00029,7,Thermal,Pass,2026-04-21,TEST038
UNIT-00425,BATCH-2026-00030,3,Speaker,Pass,2026-08-13,TEST033
UNIT-00426,BATCH-2026-00030,5,Screen,Pass,2026-08-12,TEST036
UNIT-00427,BATCH-2026-00030,2,Camera,Pass,2026-08-06,TEST036
UNIT-00428,BATCH-2026-00030,7,Thermal,Pass,2026-08-08,TEST032
UNIT-00429,BATCH-2026-00030,1,Electrical,Pass,2026-08-12,TEST047
UNIT-00430,BATCH-2026-00030,2,Camera,Pass,2026-08-12,TEST030
UNIT-00431,BATCH-2026-00030,7,Thermal,Pass,2026-08-09,TEST049
UNIT-00432,BATCH-2026-00030,4,Battery,Pass,2026-08-11,TEST040
UNIT-00433,BATCH-2026-00030,5,Screen,Pass,2026-08-12,TEST004
UNIT-00434,BATCH-2026-00030,2,Camera,Pass,2026-08-06,TEST004
UNIT-00435,BATCH-2026-00030,1,Electrical,Pass,2026-08-10,TEST040
UNIT-00436,BATCH-2026-00030,5,Screen,Pass,2026-08-13,TEST021
UNIT-00437,BATCH-2026-00030,8,Final,Pass,2026-08-09,TEST004
UNIT-00438,BATCH-2026-00030,3,Speaker,Pass,2026-08-09,TEST044
UNIT-00439,BATCH-2026-00030,1,Electrical,Fail,2026-08-13,TEST007
UNIT-00440,BATCH-2026-00031,1,Electrical,Pass,2026-02-15,TEST033
UNIT-00441,BATCH-2026-00031,5,Screen,Pass,2026-02-19,TEST008
UNIT-00442,BATCH-2026-00031,4,Battery,Pass,2026-02-21,TEST049
UNIT-00443,BATCH-2026-00031,7,Thermal,Pass,2026-02-15,TEST014
UNIT-00444,BATCH-2026-00031,6,Connectivity,Pass,2026-02-15,TEST047
UNIT-00445,BATCH-2026-00031,8,Final,Pass,2026-02-20,TEST011
UNIT-00446,BATCH-2026-00031,2,Camera,Pass,2026-02-19,TEST035
UNIT-00447,BATCH-2026-00031,1,Electrical,Pass,2026-02-14,TEST042
UNIT-00448,BATCH-2026-00031,4,Battery,Pass,2026-02-19,TEST037
UNIT-00449,BATCH-2026-00031,7,Thermal,Pass,2026-02-18,TEST016
UNIT-00450,BATCH-2026-00031,5,Screen,Pass,2026-02-15,TEST004
UNIT-00451,BATCH-2026-00031,1,Electrical,Pass,2026-02-17,TEST005
UNIT-00452,BATCH-2026-00031,3,Speaker,Pass,2026-02-15,TEST020
UNIT-00453,BATCH-2026-00031,8,Final,Pass,2026-02-18,TEST047
UNIT-00454,BATCH-2026-00032,6,Connectivity,Pass,2026-04-16,TEST035
UNIT-00455,BATCH-2026-00032,4,Battery,Pass,2026-04-20,TEST034
UNIT-00456,BATCH-2026-00032,5,Screen,Pass,2026-04-16,TEST006
UNIT-00457,BATCH-2026-00032,1,Electrical,Pass,2026-04-21,TEST016
UNIT-00458,BATCH-2026-00032,6,Connectivity,Pass,2026-04-21,TEST050
UNIT-00459,BATCH-2026-00032,3,Speaker,Pass,2026-04-18,TEST038
UNIT-00460,BATCH-2026-00032,3,Speaker,Pass,2026-04-21,TEST043
UNIT-00461,BATCH-2026-00032,1,Electrical,Pass,2026-04-17,TEST037
UNIT-00462,BATCH-2026-00032,1,Electrical,Pass,2026-04-16,TEST009
UNIT-00463,BATCH-2026-00033,1,Electrical,Pass,2026-02-28,TEST033
UNIT-00464,BATCH-2026-00033,8,Final,Pass,2026-02-28,TEST039
UNIT-00465,BATCH-2026-00033,3,Speaker,Pass,2026-03-01,TEST037
UNIT-00466,BATCH-2026-00033,6,Connectivity,Pass,2026-03-07,TEST022
UNIT-00467,BATCH-2026-00033,1,Electrical,Pass,2026-03-07,TEST022
UNIT-00468,BATCH-2026-00033,8,Final,Pass,2026-03-05,TEST010
UNIT-00469,BATCH-2026-00033,3,Speaker,Pass,2026-03-01,TEST003
UNIT-00470,BATCH-2026-00033,5,Screen,Pass,2026-03-01,TEST019
UNIT-00471,BATCH-2026-00033,2,Camera,Pass,2026-03-06,TEST007
UNIT-00472,BATCH-2026-00033,5,Screen,Pass,2026-02-28,TEST039
UNIT-00473,BATCH-2026-00033,3,Speaker,Pass,2026-03-05,TEST019
UNIT-00474,BATCH-2026-00033,7,Thermal,Pass,2026-03-04,TEST050
UNIT-00475,BATCH-2025-00034,7,Thermal,Pass,2025-11-25,TEST021
UNIT-00476,BATCH-2025-00034,5,Screen,Pass,2025-12-02,TEST042
UNIT-00477,BATCH-2025-00034,8,Final,Pass,2025-11-30,TEST008
UNIT-00478,BATCH-2025-00034,5,Screen,Pass,2025-11-25,TEST045
UNIT-00479,BATCH-2025-00034,2,Camera,Pass,2025-11-28,TEST037
UNIT-00480,BATCH-2025-00034,1,Electrical,Pass,2025-11-25,TEST040
UNIT-00481,BATCH-2025-00034,1,Electrical,Pass,2025-11-28,TEST028
UNIT-00482,BATCH-2025-00034,6,Connectivity,Pass,2025-11-29,TEST008
UNIT-00483,BATCH-2025-00034,1,Electrical,Pass,2025-11-26,TEST031
UNIT-00484,BATCH-2025-00034,2,Camera,Pass,2025-11-25,TEST049
UNIT-00485,BATCH-2025-00034,8,Final,Pass,2025-12-01,TEST041
UNIT-00486,BATCH-2025-00034,5,Screen,Pass,2025-12-01,TEST023
UNIT-00487,BATCH-2025-00035,4,Battery,Pass,2025-09-22,TEST011
UNIT-00488,BATCH-2025-00035,5,Screen,Pass,2025-09-27,TEST008
UNIT-00489,BATCH-2025-00035,5,Screen,Pass,2025-09-28,TEST008
UNIT-00490,BATCH-2025-00035,6,Connectivity,Pass,2025-09-25,TEST029
UNIT-00491,BATCH-2025-00035,4,Battery,Pass,2025-09-22,TEST014
UNIT-00492,BATCH-2025-00035,7,Thermal,Pass,2025-09-22,TEST004
UNIT-00493,BATCH-2025-00035,7,Thermal,Pass,2025-09-24,TEST044
UNIT-00494,BATCH-2025-00035,2,Camera,Pass,2025-09-25,TEST027
UNIT-00495,BATCH-2025-00035,3,Speaker,Pass,2025-09-26,TEST049
UNIT-00496,BATCH-2025-00035,4,Battery,Pass,2025-09-22,TEST024
UNIT-00497,BATCH-2025-00035,6,Connectivity,Pass,2025-09-25,TEST021
UNIT-00498,BATCH-2025-00035,5,Screen,Pass,2025-09-26,TEST050
UNIT-00499,BATCH-2025-00035,6,Connectivity,Pass,2025-09-29,TEST006
UNIT-00500,BATCH-2025-00035,5,Screen,Pass,2025-09-26,TEST047
UNIT-00501,BATCH-2025-00035,7,Thermal,Pass,2025-09-26,TEST040
UNIT-00502,BATCH-2026-00036,6,Connectivity,Pass,2026-09-11,TEST030
UNIT-00503,BATCH-2026-00036,4,Battery,Pass,2026-09-13,TEST039
UNIT-00504,BATCH-2026-00036,4,Battery,Pass,2026-09-13,TEST016
UNIT-00505,BATCH-2026-00036,1,Electrical,Pass,2026-09-09,TEST013
UNIT-00506,BATCH-2026-00036,7,Thermal,Pass,2026-09-10,TEST034
UNIT-00507,BATCH-2026-00036,5,Screen,Pass,2026-09-12,TEST030
UNIT-00508,BATCH-2026-00036,5,Screen,Pass,2026-09-14,TEST010
UNIT-00509,BATCH-2026-00036,3,Speaker,Pass,2026-09-08,TEST020
UNIT-00510,BATCH-2026-00036,6,Connectivity,Pass,2026-09-15,TEST036
UNIT-00511,BATCH-2026-00036,3,Speaker,Fail,2026-09-14,TEST042
UNIT-00512,BATCH-2026-00036,6,Connectivity,Pass,2026-09-11,TEST006
UNIT-00513,BATCH-2026-00036,3,Speaker,Pass,2026-09-12,TEST043
UNIT-00514,BATCH-2026-00036,5,Screen,Pass,2026-09-12,TEST036
UNIT-00515,BATCH-2026-00036,2,Camera,Pass,2026-09-11,TEST012
UNIT-00516,BATCH-2026-00036,7,Thermal,Pass,2026-09-08,TEST015
UNIT-00517,BATCH-2025-00037,7,Thermal,Pass,2026-01-15,TEST039
UNIT-00518,BATCH-2025-00037,2,Camera,Pass,2026-01-11,TEST035
UNIT-00519,BATCH-2025-00037,4,Battery,Pass,2026-01-11,TEST031
UNIT-00520,BATCH-2025-00037,5,Screen,Pass,2026-01-16,TEST017
UNIT-00521,BATCH-2025-00037,8,Final,Pass,2026-01-13,TEST001
UNIT-00522,BATCH-2025-00037,7,Thermal,Pass,2026-01-18,TEST050
UNIT-00523,BATCH-2025-00037,2,Camera,Pass,2026-01-14,TEST013
UNIT-00524,BATCH-2025-00037,5,Screen,Pass,2026-01-17,TEST045
UNIT-00525,BATCH-2025-00037,7,Thermal,Pass,2026-01-15,TEST036
UNIT-00526,BATCH-2025-00037,8,Final,Fail,2026-01-17,TEST050
UNIT-00527,BATCH-2025-00037,7,Thermal,Pass,2026-01-12,TEST031
UNIT-00528,BATCH-2025-00037,4,Battery,Pass,2026-01-17,TEST004
UNIT-00529,BATCH-2025-00037,8,Final,Pass,2026-01-13,TEST023
UNIT-00530,BATCH-2025-00037,2,Camera,Pass,2026-01-13,TEST012
UNIT-00531,BATCH-2025-00037,1,Electrical,Pass,2026-01-17,TEST019
UNIT-00532,BATCH-2024-00038,5,Screen,Pass,2024-10-18,TEST022
UNIT-00533,BATCH-2024-00038,8,Final,Pass,2024-10-18,TEST042
UNIT-00534,BATCH-2024-00038,1,Electrical,Pass,2024-10-12,TEST010
UNIT-00535,BATCH-2024-00038,1,Electrical,Pass,2024-10-15,TEST003
UNIT-00536,BATCH-2024-00038,4,Battery,Pass,2024-10-18,TEST014
UNIT-00537,BATCH-2024-00038,1,Electrical,Pass,2024-10-12,TEST025
UNIT-00538,BATCH-2024-00038,5,Screen,Pass,2024-10-17,TEST004
UNIT-00539,BATCH-2024-00038,6,Connectivity,Pass,2024-10-12,TEST044
UNIT-00540,BATCH-2024-00038,5,Screen,Pass,2024-10-13,TEST011
UNIT-00541,BATCH-2024-00038,4,Battery,Pass,2024-10-12,TEST008
UNIT-00542,BATCH-2024-00038,6,Connectivity,Pass,2024-10-15,TEST005
UNIT-00543,BATCH-2024-00038,4,Battery,Pass,2024-10-12,TEST050
UNIT-00544,BATCH-2024-00038,3,Speaker,Pass,2024-10-19,TEST015
UNIT-00545,BATCH-2024-00038,7,Thermal,Pass,2024-10-14,TEST014
UNIT-00546,BATCH-2024-00038,8,Final,Pass,2024-10-18,TEST007
UNIT-00547,BATCH-2024-00038,1,Electrical,Pass,2024-10-18,TEST049
UNIT-00548,BATCH-2026-00039,3,Speaker,Pass,2026-05-15,TEST021
UNIT-00549,BATCH-2026-00039,5,Screen,Pass,2026-05-15,TEST020
UNIT-00550,BATCH-2026-00039,5,Screen,Pass,2026-05-14,TEST040
UNIT-00551,BATCH-2026-00039,4,Battery,Pass,2026-05-15,TEST033
UNIT-00552,BATCH-2026-00039,1,Electrical,Pass,2026-05-10,TEST036
UNIT-00553,BATCH-2026-00039,5,Screen,Pass,2026-05-16,TEST003
UNIT-00554,BATCH-2026-00039,7,Thermal,Pass,2026-05-11,TEST044
UNIT-00555,BATCH-2026-00039,3,Speaker,Pass,2026-05-14,TEST049
UNIT-00556,BATCH-2026-00039,3,Speaker,Pass,2026-05-14,TEST019
UNIT-00557,BATCH-2026-00039,2,Camera,Pass,2026-05-15,TEST036
UNIT-00558,BATCH-2026-00039,6,Connectivity,Fail,2026-05-16,TEST045
UNIT-00559,BATCH-2026-00040,5,Screen,Pass,2026-01-27,TEST007
UNIT-00560,BATCH-2026-00040,4,Battery,Pass,2026-01-23,TEST040
UNIT-00561,BATCH-2026-00040,8,Final,Pass,2026-01-23,TEST040
UNIT-00562,BATCH-2026-00040,6,Connectivity,Pass,2026-01-21,TEST043
UNIT-00563,BATCH-2026-00040,1,Electrical,Pass,2026-01-24,TEST029
UNIT-00564,BATCH-2026-00040,5,Screen,Pass,2026-01-22,TEST037
UNIT-00565,BATCH-2026-00040,8,Final,Pass,2026-01-23,TEST047
UNIT-00566,BATCH-2026-00040,8,Final,Pass,2026-01-21,TEST035
UNIT-00567,BATCH-2026-00040,8,Final,Pass,2026-01-22,TEST024
UNIT-00568,BATCH-2026-00040,2,Camera,Pass,2026-01-27,TEST029
UNIT-00569,BATCH-2026-00040,1,Electrical,Pass,2026-01-22,TEST018
UNIT-00570,BATCH-2026-00040,8,Final,Pass,2026-01-23,TEST050
UNIT-00571,BATCH-2026-00040,8,Final,Pass,2026-01-27,TEST030
UNIT-00572,BATCH-2026-00040,5,Screen,Pass,2026-01-28,TEST027
UNIT-00573,BATCH-2026-00040,7,Thermal,Pass,2026-01-24,TEST026
UNIT-00574,BATCH-2026-00040,8,Final,Pass,2026-01-26,TEST007
UNIT-00575,BATCH-2026-00040,8,Final,Pass,2026-01-25,TEST044
UNIT-00576,BATCH-2025-00041,3,Speaker,Pass,2025-03-20,TEST016
UNIT-00577,BATCH-2025-00041,3,Speaker,Pass,2025-03-21,TEST008
UNIT-00578,BATCH-2025-00041,7,Thermal,Pass,2025-03-18,TEST041
UNIT-00579,BATCH-2025-00041,7,Thermal,Fail,2025-03-18,TEST036
UNIT-00580,BATCH-2025-00041,7,Thermal,Pass,2025-03-16,TEST049
UNIT-00581,BATCH-2025-00041,3,Speaker,Pass,2025-03-19,TEST003
UNIT-00582,BATCH-2025-00041,8,Final,Pass,2025-03-22,TEST035
UNIT-00583,BATCH-2025-00041,6,Connectivity,Pass,2025-03-23,TEST034
UNIT-00584,BATCH-2025-00041,2,Camera,Pass,2025-03-23,TEST018
UNIT-00585,BATCH-2025-00041,1,Electrical,Pass,2025-03-20,TEST025
UNIT-00586,BATCH-2025-00041,5,Screen,Pass,2025-03-19,TEST018
UNIT-00587,BATCH-2025-00041,5,Screen,Pass,2025-03-21,TEST050
UNIT-00588,BATCH-2025-00041,6,Connectivity,Pass,2025-03-23,TEST029
UNIT-00589,BATCH-2025-00041,7,Thermal,Fail,2025-03-23,TEST010
UNIT-00590,BATCH-2025-00041,1,Electrical,Pass,2025-03-20,TEST012
UNIT-00591,BATCH-2025-00041,8,Final,Pass,2025-03-19,TEST045
UNIT-00592,BATCH-2025-00041,6,Connectivity,Pass,2025-03-16,TEST036
UNIT-00593,BATCH-2026-00042,2,Camera,Pass,2026-04-08,TEST029
UNIT-00594,BATCH-2026-00042,1,Electrical,Pass,2026-04-11,TEST036
UNIT-00595,BATCH-2026-00042,1,Electrical,Pass,2026-04-04,TEST002
UNIT-00596,BATCH-2026-00042,3,Speaker,Pass,2026-04-09,TEST020
UNIT-00597,BATCH-2026-00042,5,Screen,Pass,2026-04-05,TEST026
UNIT-00598,BATCH-2026-00042,3,Speaker,Pass,2026-04-09,TEST047
UNIT-00599,BATCH-2026-00042,5,Screen,Pass,2026-04-05,TEST044
UNIT-00600,BATCH-2026-00042,5,Screen,Pass,2026-04-08,TEST017
UNIT-00601,BATCH-2026-00042,3,Speaker,Pass,2026-04-04,TEST001
UNIT-00602,BATCH-2026-00042,8,Final,Pass,2026-04-06,TEST030
UNIT-00603,BATCH-2026-00042,7,Thermal,Pass,2026-04-04,TEST033
UNIT-00604,BATCH-2026-00042,1,Electrical,Pass,2026-04-10,TEST012
UNIT-00605,BATCH-2026-00042,5,Screen,Pass,2026-04-05,TEST041
UNIT-00606,BATCH-2025-00043,1,Electrical,Pass,2025-08-01,TEST029
UNIT-00607,BATCH-2025-00043,6,Connectivity,Pass,2025-08-03,TEST048
UNIT-00608,BATCH-2025-00043,7,Thermal,Pass,2025-07-31,TEST012
UNIT-00609,BATCH-2025-00043,7,Thermal,Pass,2025-08-06,TEST019
UNIT-00610,BATCH-2025-00043,4,Battery,Pass,2025-08-02,TEST007
UNIT-00611,BATCH-2025-00043,2,Camera,Pass,2025-07-31,TEST022
UNIT-00612,BATCH-2025-00043,5,Screen,Pass,2025-08-04,TEST008
UNIT-00613,BATCH-2025-00043,7,Thermal,Pass,2025-08-02,TEST007
UNIT-00614,BATCH-2025-00043,5,Screen,Pass,2025-08-02,TEST045
UNIT-00615,BATCH-2025-00043,5,Screen,Pass,2025-08-05,TEST022
UNIT-00616,BATCH-2025-00043,7,Thermal,Pass,2025-08-05,TEST050
UNIT-00617,BATCH-2025-00043,6,Connectivity,Pass,2025-08-02,TEST029
UNIT-00618,BATCH-2025-00043,2,Camera,Pass,2025-08-02,TEST035
UNIT-00619,BATCH-2025-00043,8,Final,Pass,2025-07-31,TEST008
UNIT-00620,BATCH-2025-00043,7,Thermal,Pass,2025-07-31,TEST022
UNIT-00621,BATCH-2025-00044,7,Thermal,Pass,2025-10-22,TEST037
UNIT-00622,BATCH-2025-00044,5,Screen,Pass,2025-10-23,TEST013
UNIT-00623,BATCH-2025-00044,7,Thermal,Pass,2025-10-21,TEST005
UNIT-00624,BATCH-2025-00044,3,Speaker,Fail,2025-10-21,TEST001
UNIT-00625,BATCH-2025-00044,1,Electrical,Pass,2025-10-25,TEST011
UNIT-00626,BATCH-2025-00044,2,Camera,Fail,2025-10-18,TEST037
UNIT-00627,BATCH-2025-00044,7,Thermal,Pass,2025-10-23,TEST017
UNIT-00628,BATCH-2025-00044,4,Battery,Pass,2025-10-22,TEST008
UNIT-00629,BATCH-2025-00044,4,Battery,Pass,2025-10-24,TEST007
UNIT-00630,BATCH-2025-00044,7,Thermal,Pass,2025-10-21,TEST033
UNIT-00631,BATCH-2025-00044,3,Speaker,Pass,2025-10-22,TEST021
UNIT-00632,BATCH-2025-00044,7,Thermal,Pass,2025-10-20,TEST022
UNIT-00633,BATCH-2025-00044,4,Battery,Pass,2025-10-24,TEST026
UNIT-00634,BATCH-2025-00044,7,Thermal,Pass,2025-10-21,TEST012
UNIT-00635,BATCH-2025-00044,6,Connectivity,Pass,2025-10-18,TEST026
UNIT-00636,BATCH-2026-00045,2,Camera,Pass,2026-05-29,TEST012
UNIT-00637,BATCH-2026-00045,6,Connectivity,Pass,2026-05-27,TEST012
UNIT-00638,BATCH-2026-00045,5,Screen,Pass,2026-06-01,TEST049
UNIT-00639,BATCH-2026-00045,1,Electrical,Pass,2026-05-31,TEST011
UNIT-00640,BATCH-2026-00045,1,Electrical,Pass,2026-05-27,TEST013
UNIT-00641,BATCH-2026-00045,4,Battery,Pass,2026-06-03,TEST042
UNIT-00642,BATCH-2026-00045,6,Connectivity,Pass,2026-05-30,TEST048
UNIT-00643,BATCH-2026-00045,4,Battery,Pass,2026-06-02,TEST023
UNIT-00644,BATCH-2026-00045,4,Battery,Pass,2026-05-27,TEST020
UNIT-00645,BATCH-2026-00045,8,Final,Pass,2026-06-03,TEST014
UNIT-00646,BATCH-2026-00045,7,Thermal,Pass,2026-06-03,TEST043
UNIT-00647,BATCH-2026-00045,1,Electrical,Pass,2026-05-30,TEST009
UNIT-00648,BATCH-2026-00045,1,Electrical,Pass,2026-06-01,TEST033
UNIT-00649,BATCH-2025-00046,6,Connectivity,Pass,2025-06-15,TEST015
UNIT-00650,BATCH-2025-00046,3,Speaker,Pass,2025-06-16,TEST024
UNIT-00651,BATCH-2025-00046,2,Camera,Pass,2025-06-16,TEST001
UNIT-00652,BATCH-2025-00046,6,Connectivity,Pass,2025-06-13,TEST005
UNIT-00653,BATCH-2025-00046,1,Electrical,Pass,2025-06-19,TEST035
UNIT-00654,BATCH-2025-00046,6,Connectivity,Pass,2025-06-15,TEST039
UNIT-00655,BATCH-2025-00046,7,Thermal,Pass,2025-06-17,TEST013
UNIT-00656,BATCH-2025-00046,7,Thermal,Pass,2025-06-19,TEST009
UNIT-00657,BATCH-2025-00046,1,Electrical,Pass,2025-06-18,TEST032
UNIT-00658,BATCH-2025-00046,7,Thermal,Pass,2025-06-13,TEST022
UNIT-00659,BATCH-2025-00046,1,Electrical,Pass,2025-06-17,TEST030
UNIT-00660,BATCH-2025-00046,6,Connectivity,Pass,2025-06-20,TEST015
UNIT-00661,BATCH-2025-00046,7,Thermal,Pass,2025-06-15,TEST018
UNIT-00662,BATCH-2025-00046,7,Thermal,Pass,2025-06-19,TEST046
UNIT-00663,BATCH-2025-00046,5,Screen,Pass,2025-06-20,TEST020
UNIT-00664,BATCH-2025-00046,1,Electrical,Pass,2025-06-18,TEST032
UNIT-00665,BATCH-2025-00047,6,Connectivity,Pass,2025-01-27,TEST006
UNIT-00666,BATCH-2025-00047,8,Final,Pass,2025-01-22,TEST002
UNIT-00667,BATCH-2025-00047,7,Thermal,Pass,2025-01-26,TEST029
UNIT-00668,BATCH-2025-00047,6,Connectivity,Pass,2025-01-21,TEST011
UNIT-00669,BATCH-2025-00047,3,Speaker,Pass,2025-01-21,TEST046
UNIT-00670,BATCH-2025-00047,2,Camera,Pass,2025-01-27,TEST028
UNIT-00671,BATCH-2025-00047,4,Battery,Pass,2025-01-21,TEST050
